开始时间,结束时间,车号,出货单号,盘号,强度等级,坍落度值
2021-10-20 05:18:46,2021-10-20 05:19:16,49,63248,1,C25细石,210.0
2021-10-20 05:22:26,2021-10-20 05:22:56,49,63248,2,C25细石,210.0
2021-10-20 05:30:17,2021-10-20 05:30:47,17,63253,1,C25细石,210.0
2021-10-20 05:32:13,2021-10-20 05:32:43,17,63253,2,C25细石,210.0
2021-10-20 05:34:09,2021-10-20 05:34:39,17,63253,3,C25细石,210.0
2021-10-20 05:37:48,2021-10-20 05:38:18,10,63254,1,C25细石,210.0
2021-10-20 05:39:44,2021-10-20 05:40:14,10,63254,2,C25细石,210.0
2021-10-20 05:41:44,2021-10-20 05:42:14,56,63255,1,C25细石,210.0
2021-10-20 06:00:28,2021-10-20 06:00:58,55,63262,1,C25细石,210.0
2021-10-20 06:02:23,2021-10-20 06:02:53,55,63262,2,C25细石,210.0
2021-10-20 12:30:13,2021-10-20 12:30:43,48,63414,1,C25细石,210.0
2021-10-20 12:52:02,2021-10-20 12:52:32,20,63423,1,C25细石,210.0
2021-10-20 12:55:24,2021-10-20 12:55:54,43,63427,1,C25细石,210.0
2021-10-20 12:57:08,2021-10-20 12:57:38,43,63427,2,C25细石,210.0
2021-10-20 10:12:51,2021-10-20 10:13:21,20,63357,1,C30,210.0
2021-10-20 10:15:17,2021-10-20 10:15:47,20,63357,2,C30,210.0
2021-10-20 10:17:32,2021-10-20 10:18:02,20,63357,3,C30,210.0
2021-10-20 10:22:12,2021-10-20 10:22:42,20,63357,4,C30,210.0
2021-10-20 10:27:11,2021-10-20 10:27:41,大22,63361,1,C30,210.0
2021-10-20 10:29:00,2021-10-20 10:29:30,大22,63361,2,C30,210.0
2021-10-20 10:31:04,2021-10-20 10:31:34,大22,63361,3,C30,210.0
2021-10-20 10:32:53,2021-10-20 10:33:23,大22,63361,4,C30,210.0
2021-10-20 12:02:00,2021-10-20 12:02:30,06,63400,1,C30,210.0
2021-10-20 12:08:22,2021-10-20 12:08:52,06,63400,2,C30,210.0
2021-10-20 12:10:14,2021-10-20 12:10:44,06,63400,3,C30,210.0
2021-10-20 12:12:07,2021-10-20 12:12:37,06,63400,4,C30,210.0
2021-10-20 15:58:25,2021-10-20 15:58:55,45,63499,1,C30,250.0
2021-10-20 06:50:42,2021-10-20 06:51:12,40,63279,1,C35,0.0
2021-10-20 06:52:59,2021-10-20 06:53:29,大21,63280,1,C35,230.0
2021-10-20 06:54:59,2021-10-20 06:55:29,大21,63280,2,C35,230.0
2021-10-20 06:56:58,2021-10-20 06:57:28,大21,63280,3,C35,220.0
2021-10-20 06:58:58,2021-10-20 06:59:28,大21,63280,4,C35,220.0
2021-10-20 07:30:42,2021-10-20 07:31:12,09,63296,1,C35,220.0
2021-10-20 07:32:42,2021-10-20 07:33:12,09,63296,2,C35,220.0
2021-10-20 07:34:41,2021-10-20 07:35:11,09,63296,3,C35,220.0
2021-10-20 07:36:41,2021-10-20 07:37:11,09,63296,4,C35,220.0
2021-10-20 08:11:35,2021-10-20 08:12:05,22,63310,1,C35,220.0
2021-10-20 08:13:35,2021-10-20 08:14:05,22,63310,2,C35,220.0
2021-10-20 08:15:34,2021-10-20 08:16:04,22,63310,3,C35,220.0
2021-10-20 08:17:34,2021-10-20 08:18:04,22,63310,4,C35,220.0
2021-10-20 09:17:32,2021-10-20 09:18:02,05,63334,1,C35,220.0
2021-10-20 09:19:31,2021-10-20 09:20:01,05,63334,2,C35,220.0
2021-10-20 09:22:13,2021-10-20 09:22:43,05,63334,3,C35,220.0
2021-10-20 09:23:30,2021-10-20 09:24:00,05,63334,4,C35,220.0
2021-10-20 09:41:05,2021-10-20 09:41:35,大10,63340,1,C35,220.0
2021-10-20 09:43:21,2021-10-20 09:43:51,大10,63340,2,C35,220.0
2021-10-20 09:45:29,2021-10-20 09:45:59,大10,63340,3,C35,220.0
2021-10-20 09:47:26,2021-10-20 09:47:56,大10,63340,4,C35,220.0
2021-10-20 10:03:20,2021-10-20 10:03:50,大26,63350,1,C35,220.0
2021-10-20 10:05:39,2021-10-20 10:06:09,大26,63350,2,C35,220.0
2021-10-20 10:07:23,2021-10-20 10:07:53,大26,63350,3,C35,220.0
2021-10-20 10:09:09,2021-10-20 10:09:39,大26,63350,4,C35,220.0
2021-10-20 12:32:42,2021-10-20 12:33:12,大19,63417,1,C35,220.0
2021-10-20 12:34:39,2021-10-20 12:35:09,大19,63417,2,C35,220.0
2021-10-20 12:36:31,2021-10-20 12:37:01,大19,63417,3,C35,220.0
2021-10-20 12:38:22,2021-10-20 12:38:52,大19,63417,4,C35,220.0
2021-10-20 13:09:05,2021-10-20 13:09:35,11,63432,1,C35,220.0
2021-10-20 13:10:56,2021-10-20 13:11:26,11,63432,2,C35,220.0
2021-10-20 13:14:49,2021-10-20 13:15:19,11,63432,3,C35,220.0
2021-10-20 13:16:46,2021-10-20 13:17:16,11,63432,4,C35,220.0
2021-10-20 14:06:54,2021-10-20 14:07:24,41,63453,1,C35,220.0
2021-10-20 14:08:58,2021-10-20 14:09:28,41,63453,2,C35,220.0
2021-10-20 14:11:03,2021-10-20 14:11:33,41,63453,3,C35,220.0
2021-10-20 14:13:07,2021-10-20 14:13:37,41,63453,4,C35,220.0
2021-10-20 14:41:12,2021-10-20 14:41:42,大19,63467,1,C35,220.0
2021-10-20 14:43:16,2021-10-20 14:43:46,大19,63467,2,C35,220.0
2021-10-20 14:45:21,2021-10-20 14:45:51,大19,63467,3,C35,220.0
2021-10-20 14:47:25,2021-10-20 14:47:55,大19,63467,4,C35,220.0
2021-10-20 06:36:05,2021-10-20 06:36:35,45,63271,1,C35P6,220.0
2021-10-20 06:41:12,2021-10-20 06:41:42,45,63271,2,C35P6,220.0
2021-10-20 06:43:12,2021-10-20 06:43:42,45,63271,3,C35P6,220.0
2021-10-20 06:45:11,2021-10-20 06:45:41,45,63271,4,C35P6,220.0
2021-10-20 07:04:16,2021-10-20 07:04:46,07,63285,1,C35P6,220.0
2021-10-20 07:06:18,2021-10-20 07:06:48,07,63285,2,C35P6,220.0
2021-10-20 07:08:57,2021-10-20 07:09:27,07,63285,3,C35P6,220.0
2021-10-20 07:10:59,2021-10-20 07:11:29,07,63285,4,C35P6,220.0
2021-10-20 07:14:52,2021-10-20 07:15:22,大15,63289,1,C35P6,220.0
2021-10-20 07:16:52,2021-10-20 07:17:22,大15,63289,2,C35P6,220.0
2021-10-20 07:18:55,2021-10-20 07:19:25,大15,63289,3,C35P6,220.0
2021-10-20 07:20:57,2021-10-20 07:21:27,大15,63289,4,C35P6,220.0
2021-10-20 07:22:56,2021-10-20 07:23:26,大15,63289,5,C35P6,220.0
2021-10-20 07:46:03,2021-10-20 07:46:33,21,63301,1,C35P6,220.0
2021-10-20 07:48:24,2021-10-20 07:48:54,21,63301,2,C35P6,220.0
2021-10-20 07:50:23,2021-10-20 07:50:53,21,63301,3,C35P6,220.0
2021-10-20 07:52:23,2021-10-20 07:52:53,21,63301,4,C35P6,220.0
2021-10-20 07:56:01,2021-10-20 07:56:31,55,63304,1,C35P6,220.0
2021-10-20 07:58:01,2021-10-20 07:58:31,55,63304,2,C35P6,220.0
2021-10-20 08:00:00,2021-10-20 08:00:30,55,63304,3,C35P6,220.0
2021-10-20 08:01:53,2021-10-20 08:02:23,55,63304,4,C35P6,220.0
2021-10-20 08:30:46,2021-10-20 08:31:16,43,63316,1,C35P6,220.0
2021-10-20 08:32:46,2021-10-20 08:33:16,43,63316,2,C35P6,220.0
2021-10-20 08:34:45,2021-10-20 08:35:15,43,63316,3,C35P6,220.0
2021-10-20 08:36:44,2021-10-20 08:37:14,43,63316,4,C35P6,220.0
2021-10-20 08:50:40,2021-10-20 08:51:10,40,63323,1,C35P6,220.0
2021-10-20 08:53:36,2021-10-20 08:54:06,40,63323,2,C35P6,220.0
2021-10-20 08:55:35,2021-10-20 08:56:05,40,63323,3,C35P6,220.0
2021-10-20 08:57:35,2021-10-20 08:58:05,40,63323,4,C35P6,220.0
2021-10-20 09:52:06,2021-10-20 09:52:36,大15,63347,1,C35P6,220.0
2021-10-20 09:53:57,2021-10-20 09:54:27,大15,63347,2,C35P6,220.0
2021-10-20 09:55:41,2021-10-20 09:56:11,大15,63347,3,C35P6,220.0
2021-10-20 09:57:26,2021-10-20 09:57:56,大15,63347,4,C35P6,220.0
2021-10-20 09:59:10,2021-10-20 09:59:40,大15,63347,5,C35P6,220.0
2021-10-20 10:35:59,2021-10-20 10:36:29,10,63364,1,C35P6,220.0
2021-10-20 10:37:48,2021-10-20 10:38:18,10,63364,2,C35P6,220.0
2021-10-20 10:39:37,2021-10-20 10:40:07,10,63364,3,C35P6,220.0
2021-10-20 10:41:27,2021-10-20 10:41:57,10,63364,4,C35P6,220.0
2021-10-20 10:45:12,2021-10-20 10:45:42,大20,63372,1,C35P6,220.0
2021-10-20 10:47:16,2021-10-20 10:47:46,大20,63372,2,C35P6,220.0
2021-10-20 10:51:32,2021-10-20 10:52:02,大20,63372,3,C35P6,220.0
2021-10-20 10:54:16,2021-10-20 10:54:46,大20,63372,4,C35P6,220.0
2021-10-20 10:56:54,2021-10-20 10:57:24,大20,63372,5,C35P6,220.0
2021-10-20 10:59:07,2021-10-20 10:59:37,43,63375,1,C35P6,220.0
2021-10-20 11:01:37,2021-10-20 11:02:07,43,63375,2,C35P6,220.0
2021-10-20 11:03:37,2021-10-20 11:04:07,43,63375,3,C35P6,220.0
2021-10-20 11:05:26,2021-10-20 11:05:56,43,63375,4,C35P6,220.0
2021-10-20 11:09:14,2021-10-20 11:09:44,35,63380,1,C35P6,220.0
2021-10-20 11:11:07,2021-10-20 11:11:37,35,63380,2,C35P6,220.0
2021-10-20 11:12:57,2021-10-20 11:13:27,35,63380,3,C35P6,220.0
2021-10-20 11:14:46,2021-10-20 11:15:16,35,63380,4,C35P6,220.0
2021-10-20 11:16:51,2021-10-20 11:17:21,大30,63383,1,C35P6,220.0
2021-10-20 11:18:40,2021-10-20 11:19:10,大30,63383,2,C35P6,220.0
2021-10-20 11:21:01,2021-10-20 11:21:31,大30,63383,3,C35P6,220.0
2021-10-20 11:23:45,2021-10-20 11:24:15,大30,63383,4,C35P6,220.0
2021-10-20 11:25:38,2021-10-20 11:26:08,大30,63383,5,C35P6,220.0
2021-10-20 11:28:12,2021-10-20 11:28:42,38,63388,1,C35P6,220.0
2021-10-20 11:30:02,2021-10-20 11:30:32,38,63388,2,C35P6,220.0
2021-10-20 11:32:19,2021-10-20 11:32:49,38,63388,3,C35P6,220.0
2021-10-20 11:34:56,2021-10-20 11:35:26,38,63388,4,C35P6,220.0
2021-10-20 11:46:43,2021-10-20 11:47:13,53,63396,1,C35P6,220.0
2021-10-20 11:49:21,2021-10-20 11:49:51,53,63396,2,C35P6,220.0
2021-10-20 11:53:25,2021-10-20 11:53:55,53,63396,3,C35P6,220.0
2021-10-20 11:57:37,2021-10-20 11:58:07,53,63396,4,C35P6,220.0
2021-10-20 12:42:22,2021-10-20 12:42:52,09,63418,1,C35P6,220.0
2021-10-20 12:44:12,2021-10-20 12:44:42,09,63418,2,C35P6,220.0
2021-10-20 12:46:01,2021-10-20 12:46:31,09,63418,3,C35P6,220.0
2021-10-20 12:47:51,2021-10-20 12:48:21,09,63418,4,C35P6,220.0
2021-10-20 13:20:48,2021-10-20 13:21:18,大18,63436,1,C35P6,220.0
2021-10-20 13:23:41,2021-10-20 13:24:11,大18,63436,2,C35P6,220.0
2021-10-20 13:27:27,2021-10-20 13:27:57,大18,63436,3,C35P6,220.0
2021-10-20 13:29:55,2021-10-20 13:30:25,大18,63436,4,C35P6,220.0
2021-10-20 13:32:18,2021-10-20 13:32:48,大18,63436,5,C35P6,220.0
2021-10-20 13:37:47,2021-10-20 13:38:17,49,63439,1,C35P6,220.0
2021-10-20 13:39:43,2021-10-20 13:40:13,49,63439,2,C35P6,220.0
2021-10-20 13:41:46,2021-10-20 13:42:16,49,63439,3,C35P6,220.0
2021-10-20 13:54:23,2021-10-20 13:54:53,大10,63449,1,C35P6,220.0
2021-10-20 13:57:56,2021-10-20 13:58:26,大10,63449,2,C35P6,220.0
2021-10-20 13:59:58,2021-10-20 14:00:28,大10,63449,3,C35P6,220.0
2021-10-20 14:02:29,2021-10-20 14:02:59,大10,63449,4,C35P6,220.0
2021-10-20 14:04:35,2021-10-20 14:05:05,大10,63449,5,C35P6,220.0
2021-10-20 14:17:45,2021-10-20 14:18:15,39,63457,1,C35P6,220.0
2021-10-20 14:19:49,2021-10-20 14:20:19,39,63457,2,C35P6,220.0
2021-10-20 14:25:39,2021-10-20 14:26:09,39,63457,3,C35P6,220.0
2021-10-20 14:27:44,2021-10-20 14:28:14,39,63457,4,C35P6,220.0
2021-10-20 14:31:42,2021-10-20 14:32:12,52,63461,1,C35P6,220.0
2021-10-20 14:33:46,2021-10-20 14:34:16,52,63461,2,C35P6,220.0
2021-10-20 14:35:51,2021-10-20 14:36:21,52,63461,3,C35P6,220.0
2021-10-20 14:37:55,2021-10-20 14:38:25,52,63461,4,C35P6,220.0
2021-10-20 14:51:36,2021-10-20 14:52:06,21,63470,1,C35P6,220.0
2021-10-20 14:53:29,2021-10-20 14:53:59,21,63470,2,C35P6,220.0
2021-10-20 14:55:19,2021-10-20 14:55:49,21,63470,3,C35P6,220.0
2021-10-20 14:57:08,2021-10-20 14:57:38,21,63470,4,C35P6,220.0
2021-10-20 14:59:45,2021-10-20 15:00:15,36,63474,1,C35P6,220.0
2021-10-20 15:01:34,2021-10-20 15:02:04,36,63474,2,C35P6,220.0
2021-10-20 15:03:43,2021-10-20 15:04:13,36,63474,3,C35P6,220.0
2021-10-20 15:05:32,2021-10-20 15:06:02,36,63474,4,C35P6,220.0
2021-10-20 15:07:44,2021-10-20 15:08:14,38,63478,1,C35P6,220.0
2021-10-20 15:09:34,2021-10-20 15:10:04,38,63478,2,C35P6,220.0
2021-10-20 15:11:23,2021-10-20 15:11:53,38,63478,3,C35P6,220.0
2021-10-20 15:13:13,2021-10-20 15:13:43,38,63478,4,C35P6,220.0
2021-10-20 15:27:36,2021-10-20 15:28:06,55,63485,1,C35P6,220.0
2021-10-20 15:29:25,2021-10-20 15:29:55,55,63485,2,C35P6,220.0
2021-10-20 15:31:14,2021-10-20 15:31:44,55,63485,3,C35P6,220.0
2021-10-20 15:33:04,2021-10-20 15:33:34,55,63485,4,C35P6,220.0
2021-10-20 15:36:34,2021-10-20 15:37:04,大17,63488,1,C35P6,220.0
2021-10-20 15:38:23,2021-10-20 15:38:53,大17,63488,2,C35P6,220.0
2021-10-20 15:40:12,2021-10-20 15:40:42,大17,63488,3,C35P6,220.0
2021-10-20 15:42:01,2021-10-20 15:42:31,大17,63488,4,C35P6,220.0
2021-10-20 15:43:51,2021-10-20 15:44:21,大17,63488,5,C35P6,220.0
2021-10-20 15:48:02,2021-10-20 15:48:32,07,63494,1,C35P6,220.0
2021-10-20 15:50:38,2021-10-20 15:51:08,07,63494,2,C35P6,220.0
2021-10-20 15:52:27,2021-10-20 15:52:57,07,63494,3,C35P6,220.0
2021-10-20 15:54:16,2021-10-20 15:54:46,07,63494,4,C35P6,220.0
2021-10-20 16:16:17,2021-10-20 16:16:47,大15,63506,1,C35P6,220.0
2021-10-20 16:20:39,2021-10-20 16:21:09,大15,63506,2,C35P6,220.0
2021-10-20 16:22:29,2021-10-20 16:22:59,大15,63506,3,C35P6,220.0
2021-10-20 16:24:18,2021-10-20 16:24:48,大15,63506,4,C35P6,220.0
2021-10-20 16:26:07,2021-10-20 16:26:37,大15,63506,5,C35P6,220.0
2021-10-20 16:31:01,2021-10-20 16:31:31,大11,63509,1,C35P6,220.0
2021-10-20 16:32:50,2021-10-20 16:33:20,大11,63509,2,C35P6,220.0
2021-10-20 16:34:40,2021-10-20 16:35:10,大11,63509,3,C35P6,220.0
2021-10-20 16:36:29,2021-10-20 16:36:59,大11,63509,4,C35P6,220.0
2021-10-20 16:38:18,2021-10-20 16:38:48,大11,63509,5,C35P6,220.0
2021-10-20 16:46:44,2021-10-20 16:47:14,大22,63515,1,C35P6,220.0
2021-10-20 16:48:36,2021-10-20 16:49:06,大22,63515,2,C35P6,220.0
2021-10-20 16:50:25,2021-10-20 16:50:55,大22,63515,3,C35P6,220.0
2021-10-20 16:52:17,2021-10-20 16:52:47,大22,63515,4,C35P6,220.0
2021-10-20 16:54:08,2021-10-20 16:54:38,大22,63515,5,C35P6,220.0
2021-10-20 12:16:16,2021-10-20 12:16:46,55,63408,1,C40,220.0
2021-10-20 12:18:10,2021-10-20 12:18:40,55,63408,2,C40,220.0
2021-10-20 12:20:41,2021-10-20 12:21:11,55,63408,3,C40,220.0
2021-10-20 15:18:34,2021-10-20 15:19:04,大12,63482,1,C40,220.0
2021-10-20 15:21:06,2021-10-20 15:21:36,大12,63482,2,C40,220.0
2021-10-20 09:40:54,2021-10-20 09:41:24,09,63343,1,C15细石,0.0
2021-10-20 09:44:47,2021-10-20 09:45:17,大9,63345,1,C15细石,220.0
2021-10-20 09:46:42,2021-10-20 09:47:12,大9,63345,2,C15细石,220.0
2021-10-20 09:48:36,2021-10-20 09:49:06,大9,63345,3,C15细石,220.0
2021-10-20 09:50:31,2021-10-20 09:51:01,大9,63345,4,C15细石,220.0
2021-10-20 12:37:11,2021-10-20 12:37:41,大20,63419,1,C15细石,220.0
2021-10-20 12:39:06,2021-10-20 12:39:36,大20,63419,2,C15细石,220.0
2021-10-20 12:41:00,2021-10-20 12:41:30,大20,63419,3,C15细石,220.0
2021-10-20 12:42:55,2021-10-20 12:43:25,大20,63419,4,C15细石,220.0
2021-10-20 14:08:57,2021-10-20 14:09:27,48,63454,1,C15细石,220.0
2021-10-20 14:10:51,2021-10-20 14:11:21,48,63454,2,C15细石,220.0
2021-10-20 14:15:19,2021-10-20 14:15:49,48,63454,3,C15细石,220.0
2021-10-20 14:17:14,2021-10-20 14:17:44,48,63454,4,C15细石,220.0
2021-10-20 15:32:32,2021-10-20 15:33:02,43,63484,1,C15细石,220.0
2021-10-20 15:36:40,2021-10-20 15:37:10,43,63484,2,C15细石,220.0
2021-10-20 15:38:35,2021-10-20 15:39:05,43,63484,3,C15细石,220.0
2021-10-20 15:40:29,2021-10-20 15:40:59,43,63484,4,C15细石,220.0
2021-10-20 15:44:12,2021-10-20 15:44:42,08,63491,1,C15细石,220.0
2021-10-20 15:46:06,2021-10-20 15:46:36,08,63491,2,C15细石,220.0
2021-10-20 15:48:01,2021-10-20 15:48:31,08,63491,3,C15细石,220.0
2021-10-20 15:49:55,2021-10-20 15:50:25,08,63491,4,C15细石,220.0
2021-10-20 06:43:49,2021-10-20 06:44:19,36,63276,1,C20细石,220.0
2021-10-20 12:16:38,2021-10-20 12:17:08,01,63410,2,C20细石,220.0
2021-10-20 12:24:12,2021-10-20 12:24:42,01,63410,1,C20细石,220.0
2021-10-20 12:28:01,2021-10-20 12:28:31,01,63410,3,C20细石,220.0
2021-10-20 16:04:55,2021-10-20 16:05:25,18,63501,1,C20细石,220.0
2021-10-20 16:06:50,2021-10-20 16:07:20,18,63501,2,C20细石,220.0
2021-10-20 16:08:45,2021-10-20 16:09:15,18,63501,3,C20细石,220.0
2021-10-20 16:10:39,2021-10-20 16:11:09,18,63501,4,C20细石,220.0
2021-10-20 06:32:05,2021-10-20 06:32:35,15,63270,1,C25,220.0
2021-10-20 06:34:01,2021-10-20 06:34:31,15,63270,2,C25,220.0
2021-10-20 06:35:56,2021-10-20 06:36:26,15,63270,3,C25,220.0
2021-10-20 06:37:51,2021-10-20 06:38:21,15,63270,4,C25,220.0
2021-10-20 13:15:11,2021-10-20 13:15:41,40,63433,1,C25,220.0
2021-10-20 13:18:04,2021-10-20 13:18:34,40,63433,2,C25,210.0
2021-10-20 13:37:24,2021-10-20 13:37:54,大21,63442,1,C25,220.0
2021-10-20 13:41:05,2021-10-20 13:41:35,大21,63442,2,C25,220.0
2021-10-20 13:43:32,2021-10-20 13:44:02,大21,63442,3,C25,220.0
2021-10-20 13:45:31,2021-10-20 13:46:01,大21,63442,4,C25,220.0
2021-10-20 05:19:45,2021-10-20 05:20:15,37,63250,1,C25细石,220.0
2021-10-20 05:22:30,2021-10-20 05:23:00,37,63250,2,C25细石,220.0
2021-10-20 07:26:04,2021-10-20 07:26:34,52,63293,1,C25细石,220.0
2021-10-20 12:08:58,2021-10-20 12:09:28,大10,63405,1,C25细石,220.0
2021-10-20 12:11:33,2021-10-20 12:12:03,22,63406,1,C25细石,220.0
2021-10-20 12:13:50,2021-10-20 12:14:20,22,63406,2,C25细石,220.0
2021-10-20 12:16:27,2021-10-20 12:16:57,22,63406,3,C25细石,220.0
2021-10-20 12:55:32,2021-10-20 12:56:02,03,63426,1,C25细石,220.0
2021-10-20 12:58:29,2021-10-20 12:58:59,03,63426,2,C25细石,220.0
2021-10-20 06:47:40,2021-10-20 06:48:10,10,63277,1,C30,220.0
2021-10-20 06:49:40,2021-10-20 06:50:10,10,63277,2,C30,220.0
2021-10-20 06:51:40,2021-10-20 06:52:10,10,63277,3,C30,220.0
2021-10-20 06:53:40,2021-10-20 06:54:10,10,63277,4,C30,220.0
2021-10-20 09:21:52,2021-10-20 09:22:22,03,63335,1,C30,220.0
2021-10-20 09:24:22,2021-10-20 09:24:52,03,63335,2,C30,220.0
2021-10-20 09:26:22,2021-10-20 09:26:52,03,63335,3,C30,220.0
2021-10-20 09:28:21,2021-10-20 09:28:51,03,63335,4,C30,220.0
2021-10-20 14:53:47,2021-10-20 14:54:17,03,63471,1,C30,220.0
2021-10-20 14:55:47,2021-10-20 14:56:17,03,63471,2,C30,220.0
2021-10-20 14:57:46,2021-10-20 14:58:16,03,63471,3,C30,220.0
2021-10-20 14:59:46,2021-10-20 15:00:16,03,63471,4,C30,220.0
2021-10-20 15:19:37,2021-10-20 15:20:07,大18,63480,1,C30,220.0
2021-10-20 15:21:37,2021-10-20 15:22:07,大18,63480,2,C30,220.0
2021-10-20 15:23:37,2021-10-20 15:24:07,大18,63480,3,C30,220.0
2021-10-20 15:25:36,2021-10-20 15:26:06,大18,63480,4,C30,220.0
2021-10-20 15:55:14,2021-10-20 15:55:44,15,63495,1,C30,220.0
2021-10-20 15:57:13,2021-10-20 15:57:43,15,63495,2,C30,220.0
2021-10-20 15:59:13,2021-10-20 15:59:43,15,63495,3,C30,220.0
2021-10-20 16:01:13,2021-10-20 16:01:43,15,63495,4,C30,220.0
2021-10-20 19:22:12,2021-10-20 19:22:42,大17,63539,1,C30,220.0
2021-10-20 19:24:32,2021-10-20 19:25:02,大17,63539,2,C30,220.0
2021-10-20 19:26:51,2021-10-20 19:27:21,大17,63539,3,C30,220.0
2021-10-20 19:29:11,2021-10-20 19:29:41,大17,63539,4,C30,220.0
2021-10-20 20:30:52,2021-10-20 20:31:22,41,63543,1,C30,220.0
2021-10-20 20:33:11,2021-10-20 20:33:41,41,63543,2,C30,220.0
2021-10-20 18:20:17,2021-10-20 18:20:47,37,63530,1,C30P6,220.0
2021-10-20 18:22:36,2021-10-20 18:23:06,37,63530,2,C30P6,230.0
2021-10-20 18:24:56,2021-10-20 18:25:26,37,63530,3,C30P6,230.0
2021-10-20 18:27:15,2021-10-20 18:27:45,37,63530,4,C30P6,230.0
2021-10-20 18:43:05,2021-10-20 18:43:35,05,63533,1,C30P6,230.0
2021-10-20 18:45:24,2021-10-20 18:45:54,05,63533,2,C30P6,230.0
2021-10-20 18:47:44,2021-10-20 18:48:14,05,63533,3,C30P6,230.0
2021-10-20 18:50:03,2021-10-20 18:50:33,05,63533,4,C30P6,230.0
2021-10-20 01:30:21,2021-10-20 01:30:51,12,63243,1,C35P6,230.0
2021-10-20 01:32:31,2021-10-20 01:33:01,12,63243,2,C35P6,220.0
2021-10-20 01:36:03,2021-10-20 01:36:33,大28,63244,1,C35P6,220.0
2021-10-20 01:37:58,2021-10-20 01:38:28,大28,63244,2,C35P6,220.0
2021-10-20 06:56:31,2021-10-20 06:57:01,08,63282,1,C35P6,220.0
2021-10-20 06:59:55,2021-10-20 07:00:25,大23,63284,1,C35P6,220.0
2021-10-20 07:01:50,2021-10-20 07:02:20,大23,63284,2,C35P6,220.0
2021-10-20 07:05:11,2021-10-20 07:05:41,大23,63284,3,C35P6,220.0
2021-10-20 07:07:06,2021-10-20 07:07:36,大23,63284,4,C35P6,220.0
2021-10-20 07:10:04,2021-10-20 07:10:34,大23,63284,5,C35P6,220.0
2021-10-20 07:13:58,2021-10-20 07:14:28,48,63287,1,C35P6,220.0
2021-10-20 07:15:52,2021-10-20 07:16:22,48,63287,2,C35P6,220.0
2021-10-20 07:17:47,2021-10-20 07:18:17,48,63287,3,C35P6,220.0
2021-10-20 07:21:26,2021-10-20 07:21:56,48,63287,4,C35P6,220.0
2021-10-20 07:28:59,2021-10-20 07:29:29,大30,63295,1,C35P6,220.0
2021-10-20 07:30:54,2021-10-20 07:31:24,大30,63295,2,C35P6,220.0
2021-10-20 07:32:48,2021-10-20 07:33:18,大30,63295,3,C35P6,220.0
2021-10-20 07:35:56,2021-10-20 07:36:26,大30,63295,4,C35P6,220.0
2021-10-20 07:37:52,2021-10-20 07:38:22,大30,63295,5,C35P6,220.0
2021-10-20 07:44:28,2021-10-20 07:44:58,大9,63300,1,C35P6,220.0
2021-10-20 07:46:23,2021-10-20 07:46:53,大9,63300,2,C35P6,220.0
2021-10-20 07:48:17,2021-10-20 07:48:47,大9,63300,3,C35P6,220.0
2021-10-20 07:50:12,2021-10-20 07:50:42,大9,63300,4,C35P6,220.0
2021-10-20 07:52:06,2021-10-20 07:52:36,大9,63300,5,C35P6,220.0
2021-10-20 08:10:03,2021-10-20 08:10:33,20,63303,1,C35P6,220.0
2021-10-20 08:13:11,2021-10-20 08:13:41,20,63303,2,C35P6,220.0
2021-10-20 08:15:11,2021-10-20 08:15:41,20,63303,3,C35P6,220.0
2021-10-20 08:17:53,2021-10-20 08:18:23,20,63303,4,C35P6,220.0
2021-10-20 08:20:15,2021-10-20 08:20:45,49,63311,3,C35P6,220.0
2021-10-20 08:21:14,2021-10-20 08:21:44,49,63311,1,C35P6,220.0
2021-10-20 08:23:09,2021-10-20 08:23:39,49,63311,2,C35P6,220.0
2021-10-20 08:26:58,2021-10-20 08:27:28,49,63311,4,C35P6,220.0
2021-10-20 08:30:15,2021-10-20 08:30:45,01,63317,1,C35P6,220.0
2021-10-20 08:32:15,2021-10-20 08:32:45,01,63317,2,C35P6,220.0
2021-10-20 08:34:14,2021-10-20 08:34:44,01,63317,3,C35P6,220.0
2021-10-20 08:37:11,2021-10-20 08:37:41,01,63317,4,C35P6,220.0
2021-10-20 08:41:25,2021-10-20 08:41:55,19,63320,1,C35P6,220.0
2021-10-20 08:43:19,2021-10-20 08:43:49,19,63320,2,C35P6,220.0
2021-10-20 08:45:14,2021-10-20 08:45:44,19,63320,3,C35P6,220.0
2021-10-20 08:47:23,2021-10-20 08:47:53,19,63320,4,C35P6,220.0
2021-10-20 08:52:06,2021-10-20 08:52:36,17,63322,1,C35P6,220.0
2021-10-20 08:54:01,2021-10-20 08:54:31,17,63322,2,C35P6,220.0
2021-10-20 08:55:56,2021-10-20 08:56:26,17,63322,3,C35P6,220.0
2021-10-20 08:58:50,2021-10-20 08:59:20,17,63322,4,C35P6,220.0
2021-10-20 09:01:47,2021-10-20 09:02:17,35,63326,1,C35P6,220.0
2021-10-20 09:04:18,2021-10-20 09:04:48,35,63326,2,C35P6,220.0
2021-10-20 09:06:18,2021-10-20 09:06:48,35,63326,3,C35P6,220.0
2021-10-20 09:08:18,2021-10-20 09:08:48,35,63326,4,C35P6,220.0
2021-10-20 09:10:57,2021-10-20 09:11:27,37,63330,1,C35P6,220.0
2021-10-20 09:12:57,2021-10-20 09:13:27,37,63330,2,C35P6,220.0
